number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0000704,Closed,False,0,0,4,True,Caller 4165,Opened by  24,1/3/2016 12:43,Created by 13,1/3/2016 12:45,Updated by 908,9/3/2016 16:00,Phone,Location 204,Category 53,Subcategory 13,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 125,True,False,Do Not Notify,?,?,?,?,code 5,Resolved by 113,4/3/2016 15:37,9/3/2016 16:00
INC0000705,New,True,0,0,0,True,Caller 5467,Opened by  301,1/3/2016 12:43,Created by 129,1/3/2016 13:23,Updated by 573,1/3/2016 13:23,Phone,Location 96,Category 51,Subcategory 301,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 12,Resolver 249,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 227,4/3/2016 11:09,9/3/2016 12:00
INC0000705,New,True,1,0,1,True,Caller 5467,Opened by  301,1/3/2016 12:43,Created by 129,1/3/2016 13:23,Updated by 622,3/3/2016 10:30,Phone,Location 96,Category 51,Subcategory 301,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 249,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 227,4/3/2016 11:09,9/3/2016 12:00
INC0000705,New,True,1,0,2,True,Caller 5467,Opened by  301,1/3/2016 12:43,Created by 129,1/3/2016 13:23,Updated by 622,3/3/2016 10:30,Phone,Location 96,Category 51,Subcategory 301,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 249,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 227,4/3/2016 11:09,9/3/2016 12:00
INC0000705,New,True,2,0,3,True,Caller 5467,Opened by  301,1/3/2016 12:43,Created by 129,1/3/2016 13:23,Updated by 746,4/3/2016 01:40,Phone,Location 96,Category 51,Subcategory 301,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 249,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 227,4/3/2016 11:09,9/3/2016 12:00
INC0000705,New,True,3,0,4,True,Caller 5467,Opened by  301,1/3/2016 12:43,Created by 129,1/3/2016 13:23,Updated by 859,4/3/2016 09:50,Phone,Location 96,Category 51,Subcategory 301,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 227,4/3/2016 11:09,9/3/2016 12:00
INC0000705,New,True,3,0,5,True,Caller 5467,Opened by  301,1/3/2016 12:43,Created by 129,1/3/2016 13:23,Updated by 974,4/3/2016 10:48,Phone,Location 96,Category 51,Subcategory 301,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 227,4/3/2016 11:09,9/3/2016 12:00
INC0000705,New,True,3,0,6,True,Caller 5467,Opened by  301,1/3/2016 12:43,Created by 129,1/3/2016 13:23,Updated by 974,4/3/2016 10:57,Phone,Location 96,Category 51,Subcategory 301,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 227,4/3/2016 11:09,9/3/2016 12:00
INC0000705,Resolved,True,3,0,7,True,Caller 5467,Opened by  301,1/3/2016 12:43,Created by 129,1/3/2016 13:23,Updated by 974,4/3/2016 11:09,Phone,Location 96,Category 51,Subcategory 301,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 227,4/3/2016 11:09,9/3/2016 12:00
INC0000705,Closed,False,3,0,8,True,Caller 5467,Opened by  301,1/3/2016 12:43,Created by 129,1/3/2016 13:23,Updated by 908,9/3/2016 12:00,Phone,Location 96,Category 51,Subcategory 301,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 249,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 227,4/3/2016 11:09,9/3/2016 12:00
INC0000706,New,True,0,0,0,True,Caller 3165,Opened by  131,1/3/2016 12:43,?,?,Updated by 908,1/3/2016 12:43,Phone,Location 161,Category 45,Subcategory 200,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,1/3/2016 12:56,6/3/2016 13:00
INC0000706,New,True,0,0,1,True,Caller 3165,Opened by  131,1/3/2016 12:43,?,?,Updated by 265,1/3/2016 12:56,Phone,Location 161,Category 45,Subcategory 200,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,1/3/2016 12:56,6/3/2016 13:00
INC0000706,Resolved,True,0,0,2,True,Caller 3165,Opened by  131,1/3/2016 12:43,?,?,Updated by 265,1/3/2016 12:56,Phone,Location 161,Category 45,Subcategory 200,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,1/3/2016 12:56,6/3/2016 13:00
INC0000706,Closed,False,0,0,3,True,Caller 3165,Opened by  131,1/3/2016 12:43,?,?,Updated by 908,6/3/2016 13:00,Phone,Location 161,Category 45,Subcategory 200,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,1/3/2016 12:56,6/3/2016 13:00
INC0000708,New,True,0,0,0,True,Caller 1799,Opened by  386,1/3/2016 12:46,Created by 167,1/3/2016 12:48,Updated by 723,1/3/2016 12:48,Phone,Location 161,Category 37,Subcategory 135,Symptom 13,?,2 - Medium,2 - Medium,3 - Moderate,Group 49,Resolver 214,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,1/3/2016 15:07,6/3/2016 16:00
INC0000708,New,True,0,0,1,True,Caller 1799,Opened by  386,1/3/2016 12:46,Created by 167,1/3/2016 12:48,Updated by 447,1/3/2016 13:12,Phone,Location 161,Category 37,Subcategory 135,Symptom 13,?,2 - Medium,2 - Medium,3 - Moderate,Group 49,Resolver 214,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,1/3/2016 15:07,6/3/2016 16:00
INC0000708,New,True,1,0,2,True,Caller 1799,Opened by  386,1/3/2016 12:46,Created by 167,1/3/2016 12:48,Updated by 447,1/3/2016 13:12,Phone,Location 161,Category 37,Subcategory 135,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 214,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,1/3/2016 15:07,6/3/2016 16:00
INC0000708,New,True,1,0,3,True,Caller 1799,Opened by  386,1/3/2016 12:46,Created by 167,1/3/2016 12:48,Updated by 860,1/3/2016 15:06,Phone,Location 161,Category 37,Subcategory 135,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 214,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,1/3/2016 15:07,6/3/2016 16:00
INC0000708,Resolved,True,1,0,4,True,Caller 1799,Opened by  386,1/3/2016 12:46,Created by 167,1/3/2016 12:48,Updated by 860,1/3/2016 15:07,Phone,Location 161,Category 37,Subcategory 135,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 214,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,1/3/2016 15:07,6/3/2016 16:00
INC0000708,Closed,False,1,0,5,True,Caller 1799,Opened by  386,1/3/2016 12:46,Created by 167,1/3/2016 12:48,Updated by 908,6/3/2016 16:00,Phone,Location 161,Category 37,Subcategory 135,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 214,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,1/3/2016 15:07,6/3/2016 16:00
INC0000709,New,True,0,0,0,True,Caller 2610,Opened by  24,1/3/2016 12:49,?,?,Updated by 908,1/3/2016 12:49,Phone,Location 249,Category 32,Subcategory 9,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,1/3/2016 12:54,6/3/2016 13:00
INC0000709,Resolved,True,0,0,1,True,Caller 2610,Opened by  24,1/3/2016 12:49,?,?,Updated by 60,1/3/2016 12:54,Phone,Location 249,Category 32,Subcategory 9,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,1/3/2016 12:54,6/3/2016 13:00
INC0000709,Closed,False,0,0,2,True,Caller 2610,Opened by  24,1/3/2016 12:49,?,?,Updated by 908,6/3/2016 13:00,Phone,Location 249,Category 32,Subcategory 9,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 15,1/3/2016 12:54,6/3/2016 13:00
INC0000710,New,True,0,0,0,True,Caller 3774,Opened by  501,1/3/2016 12:50,?,?,Updated by 908,1/3/2016 12:50,Phone,Location 93,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 67,?,True,False,Do Not Notify,?,?,?,?,code 2,Resolved by 11,14/3/2016 19:15,24/3/2016 18:59
INC0000710,New,True,1,0,1,True,Caller 3774,Opened by  501,1/3/2016 12:50,?,?,Updated by 695,3/3/2016 16:28,Phone,Location 93,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 2,Resolved by 11,14/3/2016 19:15,24/3/2016 18:59
INC0000710,New,True,1,0,2,True,Caller 3774,Opened by  501,1/3/2016 12:50,?,?,Updated by 727,3/3/2016 17:10,Phone,Location 93,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 2,Resolved by 11,14/3/2016 19:15,24/3/2016 18:59
INC0000710,Awaiting User Info,True,1,0,3,True,Caller 3774,Opened by  501,1/3/2016 12:50,?,?,Updated by 727,3/3/2016 17:10,Phone,Location 93,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 2,Resolved by 11,14/3/2016 19:15,24/3/2016 18:59
INC0000710,Awaiting User Info,True,1,0,4,True,Caller 3774,Opened by  501,1/3/2016 12:50,?,?,Updated by 727,4/3/2016 11:42,Phone,Location 93,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 2,Resolved by 11,14/3/2016 19:15,24/3/2016 18:59
INC0000710,Awaiting User Info,True,1,0,6,True,Caller 3774,Opened by  501,1/3/2016 12:50,?,?,Updated by 429,7/3/2016 17:14,Phone,Location 93,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 2,Resolved by 11,14/3/2016 19:15,24/3/2016 18:59
INC0000710,Awaiting User Info,True,2,0,8,True,Caller 3774,Opened by  501,1/3/2016 12:50,?,?,Updated by 429,7/3/2016 17:15,Phone,Location 93,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,?,True,False,Do Not Notify,?,?,?,?,code 2,Resolved by 11,14/3/2016 19:15,24/3/2016 18:59
INC0000710,Awaiting User Info,True,2,0,10,True,Caller 3774,Opened by  501,1/3/2016 12:50,?,?,Updated by 429,7/3/2016 17:33,Phone,Location 93,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,?,True,False,Do Not Notify,?,?,?,?,code 2,Resolved by 11,14/3/2016 19:15,24/3/2016 18:59
INC0000710,Awaiting User Info,True,3,0,11,True,Caller 3774,Opened by  501,1/3/2016 12:50,?,?,Updated by 429,7/3/2016 17:35,Phone,Location 93,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,True,False,Do Not Notify,?,?,?,?,code 2,Resolved by 11,14/3/2016 19:15,24/3/2016 18:59
INC0000710,Active,True,4,0,12,True,Caller 3774,Opened by  501,1/3/2016 12:50,?,?,Updated by 699,8/3/2016 10:43,Phone,Location 93,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 10,?,True,False,Do Not Notify,?,?,?,?,code 2,Resolved by 11,14/3/2016 19:15,24/3/2016 18:59
INC0000710,Active,True,5,0,13,True,Caller 3774,Opened by  501,1/3/2016 12:50,?,?,Updated by 777,8/3/2016 13:56,Phone,Location 93,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 2,Resolved by 11,14/3/2016 19:15,24/3/2016 18:59
INC0000710,Active,True,5,0,14,True,Caller 3774,Opened by  501,1/3/2016 12:50,?,?,Updated by 60,8/3/2016 14:03,Phone,Location 93,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 2,Resolved by 11,14/3/2016 19:15,24/3/2016 18:59
INC0000710,Active,True,5,0,15,True,Caller 3774,Opened by  501,1/3/2016 12:50,?,?,Updated by 429,8/3/2016 15:31,Phone,Location 93,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 2,Resolved by 11,14/3/2016 19:15,24/3/2016 18:59
INC0000710,Awaiting User Info,True,5,0,16,True,Caller 3774,Opened by  501,1/3/2016 12:50,?,?,Updated by 429,8/3/2016 15:31,Phone,Location 93,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 2,Resolved by 11,14/3/2016 19:15,24/3/2016 18:59
INC0000710,Awaiting User Info,True,5,0,17,True,Caller 3774,Opened by  501,1/3/2016 12:50,?,?,Updated by 429,9/3/2016 14:32,Phone,Location 93,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 2,Resolved by 11,14/3/2016 19:15,24/3/2016 18:59
INC0000710,Resolved,True,5,0,19,True,Caller 3774,Opened by  501,1/3/2016 12:50,?,?,Updated by 44,14/3/2016 19:15,Phone,Location 93,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,True,False,Do Not Notify,?,?,?,?,code 2,Resolved by 11,14/3/2016 19:15,24/3/2016 18:59
INC0000710,Closed,False,5,0,20,False,Caller 3774,Opened by  501,1/3/2016 12:50,?,?,Updated by 908,24/3/2016 18:59,Phone,Location 93,Category 45,Subcategory 223,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,True,False,Do Not Notify,?,?,?,?,code 2,Resolved by 11,14/3/2016 19:15,24/3/2016 18:59
INC0000712,New,True,0,0,0,True,Caller 4968,Opened by  240,1/3/2016 12:54,Created by 108,1/3/2016 13:59,Updated by 468,1/3/2016 13:59,Phone,Location 161,Category 32,Subcategory 9,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 64,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 115,1/3/2016 14:22,6/3/2016 15:00
INC0000712,Awaiting User Info,True,0,0,1,True,Caller 4968,Opened by  240,1/3/2016 12:54,Created by 108,1/3/2016 13:59,Updated by 468,1/3/2016 14:01,Phone,Location 161,Category 32,Subcategory 9,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 64,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 115,1/3/2016 14:22,6/3/2016 15:00
INC0000712,Resolved,True,0,0,2,True,Caller 4968,Opened by  240,1/3/2016 12:54,Created by 108,1/3/2016 13:59,Updated by 468,1/3/2016 14:22,Phone,Location 161,Category 32,Subcategory 9,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 64,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 115,1/3/2016 14:22,6/3/2016 15:00
INC0000712,Closed,False,0,0,3,True,Caller 4968,Opened by  240,1/3/2016 12:54,Created by 108,1/3/2016 13:59,Updated by 908,6/3/2016 15:00,Phone,Location 161,Category 32,Subcategory 9,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 64,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 115,1/3/2016 14:22,6/3/2016 15:00
INC0000715,New,True,0,0,0,True,Caller 1262,Opened by  40,1/3/2016 13:03,?,?,Updated by 908,1/3/2016 13:03,Phone,Location 204,Category 61,Subcategory 164,Symptom 114,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,?,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 180,10/3/2016 15:36,24/3/2016 18:50
INC0000715,Active,True,0,0,1,True,Caller 1262,Opened by  40,1/3/2016 13:03,?,?,Updated by 755,1/3/2016 14:10,Phone,Location 204,Category 61,Subcategory 164,Symptom 114,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 180,10/3/2016 15:36,24/3/2016 18:50
INC0000715,Resolved,True,0,0,2,True,Caller 1262,Opened by  40,1/3/2016 13:03,?,?,Updated by 533,3/3/2016 08:36,Phone,Location 204,Category 61,Subcategory 164,Symptom 114,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 180,10/3/2016 15:36,24/3/2016 18:50
INC0000715,Active,True,0,1,3,True,Caller 1262,Opened by  40,1/3/2016 13:03,?,?,Updated by 176,4/3/2016 12:42,Phone,Location 204,Category 61,Subcategory 164,Symptom 114,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 180,10/3/2016 15:36,24/3/2016 18:50
INC0000715,Active,True,0,1,5,True,Caller 1262,Opened by  40,1/3/2016 13:03,?,?,Updated by 533,10/3/2016 12:16,Phone,Location 204,Category 61,Subcategory 164,Symptom 114,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 180,10/3/2016 15:36,24/3/2016 18:50
INC0000715,Resolved,True,0,1,6,True,Caller 1262,Opened by  40,1/3/2016 13:03,?,?,Updated by 533,10/3/2016 12:16,Phone,Location 204,Category 61,Subcategory 164,Symptom 114,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 180,10/3/2016 15:36,24/3/2016 18:50
INC0000715,Active,True,0,2,7,True,Caller 1262,Opened by  40,1/3/2016 13:03,?,?,Updated by 236,10/3/2016 12:47,Phone,Location 204,Category 61,Subcategory 164,Symptom 114,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 180,10/3/2016 15:36,24/3/2016 18:50
INC0000715,Active,True,0,2,8,True,Caller 1262,Opened by  40,1/3/2016 13:03,?,?,Updated by 236,10/3/2016 12:47,Phone,Location 204,Category 61,Subcategory 164,Symptom 114,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 180,10/3/2016 15:36,24/3/2016 18:50
INC0000715,Active,True,0,2,9,True,Caller 1262,Opened by  40,1/3/2016 13:03,?,?,Updated by 533,10/3/2016 15:36,Phone,Location 204,Category 61,Subcategory 164,Symptom 114,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 180,10/3/2016 15:36,24/3/2016 18:50
INC0000715,Resolved,True,0,2,10,True,Caller 1262,Opened by  40,1/3/2016 13:03,?,?,Updated by 533,10/3/2016 15:36,Phone,Location 204,Category 61,Subcategory 164,Symptom 114,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 180,10/3/2016 15:36,24/3/2016 18:50
INC0000715,Closed,False,0,2,11,False,Caller 1262,Opened by  40,1/3/2016 13:03,?,?,Updated by 908,24/3/2016 18:50,Phone,Location 204,Category 61,Subcategory 164,Symptom 114,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 180,10/3/2016 15:36,24/3/2016 18:50
INC0000717,New,True,0,0,0,True,Caller 289,Opened by  386,1/3/2016 13:09,Created by 167,1/3/2016 13:45,Updated by 723,1/3/2016 13:45,Phone,Location 51,Category 53,Subcategory 168,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 201,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 183,3/3/2016 11:47,8/3/2016 12:00
INC0000717,New,True,1,0,1,True,Caller 289,Opened by  386,1/3/2016 13:09,Created by 167,1/3/2016 13:45,Updated by 750,1/3/2016 16:20,Phone,Location 51,Category 53,Subcategory 168,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 201,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 183,3/3/2016 11:47,8/3/2016 12:00
INC0000717,Resolved,True,1,0,2,True,Caller 289,Opened by  386,1/3/2016 13:09,Created by 167,1/3/2016 13:45,Updated by 789,3/3/2016 11:47,Phone,Location 51,Category 53,Subcategory 168,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 201,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 183,3/3/2016 11:47,8/3/2016 12:00
INC0000717,Closed,False,1,0,3,True,Caller 289,Opened by  386,1/3/2016 13:09,Created by 167,1/3/2016 13:45,Updated by 908,8/3/2016 12:00,Phone,Location 51,Category 53,Subcategory 168,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 30,Resolver 201,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 183,3/3/2016 11:47,8/3/2016 12:00
INC0000720,Active,True,0,0,0,True,Caller 5282,Opened by  9,1/3/2016 13:10,Created by 5,1/3/2016 13:14,Updated by 20,1/3/2016 13:14,Phone,Location 161,Category 55,Subcategory 170,?,?,1 - High,1 - High,1 - Critical,Group 65,Resolver 7,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 6,17/3/2016 11:07,24/3/2016 18:59
INC0000720,Active,True,0,0,1,True,Caller 5282,Opened by  9,1/3/2016 13:10,Created by 5,1/3/2016 13:14,Updated by 20,1/3/2016 13:16,Phone,Location 161,Category 55,Subcategory 170,?,?,1 - High,1 - High,1 - Critical,Group 65,Resolver 7,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 6,17/3/2016 11:07,24/3/2016 18:59
INC0000720,Active,True,0,0,2,True,Caller 5282,Opened by  9,1/3/2016 13:10,Created by 5,1/3/2016 13:14,Updated by 770,3/3/2016 14:52,Phone,Location 161,Category 55,Subcategory 170,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 7,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 6,17/3/2016 11:07,24/3/2016 18:59
INC0000720,Awaiting User Info,True,0,0,4,True,Caller 5282,Opened by  9,1/3/2016 13:10,Created by 5,1/3/2016 13:14,Updated by 20,8/3/2016 09:25,Phone,Location 161,Category 55,Subcategory 170,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 7,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 6,17/3/2016 11:07,24/3/2016 18:59
INC0000720,Resolved,True,0,0,8,True,Caller 5282,Opened by  9,1/3/2016 13:10,Created by 5,1/3/2016 13:14,Updated by 20,17/3/2016 11:07,Phone,Location 161,Category 55,Subcategory 170,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 7,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 6,17/3/2016 11:07,24/3/2016 18:59
INC0000720,Closed,False,0,0,9,False,Caller 5282,Opened by  9,1/3/2016 13:10,Created by 5,1/3/2016 13:14,Updated by 908,24/3/2016 18:59,Phone,Location 161,Category 55,Subcategory 170,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 7,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 6,17/3/2016 11:07,24/3/2016 18:59
INC0000722,New,True,0,0,0,True,Caller 2426,Opened by  228,1/3/2016 13:13,Created by 101,1/3/2016 13:18,Updated by 447,1/3/2016 13:18,Phone,Location 117,Category 15,Subcategory 135,Symptom 13,?,2 - Medium,2 - Medium,3 - Moderate,Group 49,Resolver 120,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 108,1/3/2016 13:35,6/3/2016 14:00
INC0000722,New,True,0,0,1,True,Caller 2426,Opened by  228,1/3/2016 13:13,Created by 101,1/3/2016 13:18,Updated by 447,1/3/2016 13:20,Phone,Location 117,Category 15,Subcategory 135,Symptom 13,?,2 - Medium,2 - Medium,3 - Moderate,Group 49,Resolver 120,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 108,1/3/2016 13:35,6/3/2016 14:00
INC0000722,New,True,0,0,2,True,Caller 2426,Opened by  228,1/3/2016 13:13,Created by 101,1/3/2016 13:18,Updated by 447,1/3/2016 13:22,Phone,Location 117,Category 15,Subcategory 135,Symptom 13,?,2 - Medium,2 - Medium,3 - Moderate,Group 49,Resolver 120,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 108,1/3/2016 13:35,6/3/2016 14:00
INC0000722,Active,True,1,0,3,True,Caller 2426,Opened by  228,1/3/2016 13:13,Created by 101,1/3/2016 13:18,Updated by 447,1/3/2016 13:34,Phone,Location 117,Category 37,Subcategory 135,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 49,Resolver 120,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 108,1/3/2016 13:35,6/3/2016 14:00
INC0000722,Resolved,True,1,0,4,True,Caller 2426,Opened by  228,1/3/2016 13:13,Created by 101,1/3/2016 13:18,Updated by 447,1/3/2016 13:35,Phone,Location 117,Category 37,Subcategory 135,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 49,Resolver 120,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 108,1/3/2016 13:35,6/3/2016 14:00
INC0000722,Closed,False,1,0,5,True,Caller 2426,Opened by  228,1/3/2016 13:13,Created by 101,1/3/2016 13:18,Updated by 908,6/3/2016 14:00,Phone,Location 117,Category 37,Subcategory 135,Symptom 4,?,2 - Medium,2 - Medium,3 - Moderate,Group 49,Resolver 120,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 108,1/3/2016 13:35,6/3/2016 14:00
INC0000723,New,True,0,0,0,True,Caller 1262,Opened by  40,1/3/2016 13:13,?,?,Updated by 908,1/3/2016 13:13,Phone,Location 204,Category 9,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,24/3/2016 12:14,29/3/2016 12:59
INC0000723,New,True,1,0,1,True,Caller 1262,Opened by  40,1/3/2016 13:13,?,?,Updated by 746,2/3/2016 01:59,Phone,Location 204,Category 9,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,?,True,False,Do Not Notify,?,?,?,?,code 1,Resolved by 133,24/3/2016 12:14,29/3/2016 12:59
