number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0004666,Awaiting User Info,True,3,0,6,True,Caller 2837,Opened by  59,9/3/2016 09:30,Created by 34,9/3/2016 09:36,Updated by 332,11/3/2016 14:50,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,11/3/2016 16:10,24/3/2016 18:50
INC0004666,Awaiting User Info,True,3,0,7,True,Caller 2837,Opened by  59,9/3/2016 09:30,Created by 34,9/3/2016 09:36,Updated by 332,11/3/2016 15:42,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 89,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,11/3/2016 16:10,24/3/2016 18:50
INC0004666,Awaiting User Info,True,4,0,8,True,Caller 2837,Opened by  59,9/3/2016 09:30,Created by 34,9/3/2016 09:36,Updated by 332,11/3/2016 15:44,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,?,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,11/3/2016 16:10,24/3/2016 18:50
INC0004666,Awaiting User Info,True,4,0,9,True,Caller 2837,Opened by  59,9/3/2016 09:30,Created by 34,9/3/2016 09:36,Updated by 277,11/3/2016 15:57,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,?,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,11/3/2016 16:10,24/3/2016 18:50
INC0004666,Awaiting User Info,True,5,0,10,True,Caller 2837,Opened by  59,9/3/2016 09:30,Created by 34,9/3/2016 09:36,Updated by 277,11/3/2016 15:57,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,11/3/2016 16:10,24/3/2016 18:50
INC0004666,Awaiting User Info,True,5,0,11,True,Caller 2837,Opened by  59,9/3/2016 09:30,Created by 34,9/3/2016 09:36,Updated by 860,11/3/2016 16:04,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,11/3/2016 16:10,24/3/2016 18:50
INC0004666,Awaiting User Info,True,5,0,12,True,Caller 2837,Opened by  59,9/3/2016 09:30,Created by 34,9/3/2016 09:36,Updated by 860,11/3/2016 16:09,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,?,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,11/3/2016 16:10,24/3/2016 18:50
INC0004666,Resolved,True,6,0,13,True,Caller 2837,Opened by  59,9/3/2016 09:30,Created by 34,9/3/2016 09:36,Updated by 860,11/3/2016 16:10,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 214,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,11/3/2016 16:10,24/3/2016 18:50
INC0004666,Closed,False,6,0,14,False,Caller 2837,Opened by  59,9/3/2016 09:30,Created by 34,9/3/2016 09:36,Updated by 908,24/3/2016 18:50,Phone,Location 161,Category 40,Subcategory 215,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 214,True,False,Do Not Notify,?,?,?,?,code 9,Resolved by 195,11/3/2016 16:10,24/3/2016 18:50
INC0004667,New,True,0,0,0,True,Caller 4237,Opened by  9,9/3/2016 09:30,Created by 5,9/3/2016 09:37,Updated by 20,9/3/2016 09:37,Phone,Location 204,Category 19,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 167,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 150,21/3/2016 11:51,26/3/2016 11:59
INC0004667,New,True,0,0,5,True,Caller 4237,Opened by  9,9/3/2016 09:30,Created by 5,9/3/2016 09:37,Updated by 519,18/3/2016 11:18,Phone,Location 204,Category 19,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 25,Resolver 167,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 150,21/3/2016 11:51,26/3/2016 11:59
INC0004667,New,True,1,0,6,True,Caller 4237,Opened by  9,9/3/2016 09:30,Created by 5,9/3/2016 09:37,Updated by 519,18/3/2016 11:29,Phone,Location 204,Category 19,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 56,Resolver 167,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 150,21/3/2016 11:51,26/3/2016 11:59
INC0004667,Active,True,1,0,7,True,Caller 4237,Opened by  9,9/3/2016 09:30,Created by 5,9/3/2016 09:37,Updated by 44,18/3/2016 13:40,Phone,Location 204,Category 19,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 56,Resolver 167,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 150,21/3/2016 11:51,26/3/2016 11:59
INC0004667,Awaiting User Info,True,1,0,8,True,Caller 4237,Opened by  9,9/3/2016 09:30,Created by 5,9/3/2016 09:37,Updated by 643,18/3/2016 18:24,Phone,Location 204,Category 19,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 56,Resolver 167,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 150,21/3/2016 11:51,26/3/2016 11:59
INC0004667,Resolved,True,1,0,9,True,Caller 4237,Opened by  9,9/3/2016 09:30,Created by 5,9/3/2016 09:37,Updated by 643,21/3/2016 11:51,Phone,Location 204,Category 19,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 56,Resolver 167,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 150,21/3/2016 11:51,26/3/2016 11:59
INC0004667,Closed,False,1,0,10,False,Caller 4237,Opened by  9,9/3/2016 09:30,Created by 5,9/3/2016 09:37,Updated by 908,26/3/2016 11:59,Phone,Location 204,Category 19,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 56,Resolver 167,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 150,21/3/2016 11:51,26/3/2016 11:59
INC0004669,New,True,0,0,0,True,Caller 1195,Opened by  131,9/3/2016 09:31,?,?,Updated by 908,9/3/2016 09:31,Phone,Location 161,Category 32,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,9/3/2016 10:03,24/3/2016 18:41
INC0004669,Resolved,True,0,0,1,True,Caller 1195,Opened by  131,9/3/2016 09:31,?,?,Updated by 265,9/3/2016 10:03,Phone,Location 161,Category 32,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,9/3/2016 10:03,24/3/2016 18:41
INC0004669,Closed,False,0,0,2,True,Caller 1195,Opened by  131,9/3/2016 09:31,?,?,Updated by 908,24/3/2016 18:41,Phone,Location 161,Category 32,Subcategory 174,Symptom 491,?,3 - Low,3 - Low,4 - Low,Group 70,?,True,False,Do Not Notify,?,?,?,?,code 7,Resolved by 66,9/3/2016 10:03,24/3/2016 18:41
INC0004670,New,True,0,0,0,True,Caller 1811,Opened by  17,9/3/2016 09:36,Created by 10,9/3/2016 09:39,Updated by 44,9/3/2016 09:39,Phone,Location 172,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 31,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,5/4/2016 18:44,10/4/2016 18:59
INC0004670,New,True,0,0,1,True,Caller 1811,Opened by  17,9/3/2016 09:36,Created by 10,9/3/2016 09:39,Updated by 186,9/3/2016 10:01,Phone,Location 172,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 27,Resolver 31,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,5/4/2016 18:44,10/4/2016 18:59
INC0004670,New,True,1,0,2,True,Caller 1811,Opened by  17,9/3/2016 09:36,Created by 10,9/3/2016 09:39,Updated by 186,9/3/2016 10:02,Phone,Location 172,Category 9,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 31,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,5/4/2016 18:44,10/4/2016 18:59
INC0004670,New,True,2,0,3,True,Caller 1811,Opened by  17,9/3/2016 09:36,Created by 10,9/3/2016 09:39,Updated by 578,9/3/2016 18:47,Phone,Location 172,Category 9,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,5/4/2016 18:44,10/4/2016 18:59
INC0004670,New,True,2,0,5,True,Caller 1811,Opened by  17,9/3/2016 09:36,Created by 10,9/3/2016 09:39,Updated by 915,15/3/2016 10:23,Phone,Location 172,Category 9,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,5/4/2016 18:44,10/4/2016 18:59
INC0004670,Active,True,2,0,7,True,Caller 1811,Opened by  17,9/3/2016 09:36,Created by 10,9/3/2016 09:39,Updated by 44,18/3/2016 13:40,Phone,Location 172,Category 9,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,5/4/2016 18:44,10/4/2016 18:59
INC0004670,Awaiting User Info,True,2,0,9,True,Caller 1811,Opened by  17,9/3/2016 09:36,Created by 10,9/3/2016 09:39,Updated by 135,24/3/2016 13:07,Phone,Location 172,Category 9,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,5/4/2016 18:44,10/4/2016 18:59
INC0004670,Resolved,True,2,0,14,True,Caller 1811,Opened by  17,9/3/2016 09:36,Created by 10,9/3/2016 09:39,Updated by 135,5/4/2016 18:44,Phone,Location 172,Category 9,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 30,5/4/2016 18:44,10/4/2016 18:59
INC0004670,Closed,False,2,0,15,False,Caller 1811,Opened by  17,9/3/2016 09:36,Created by 10,9/3/2016 09:39,Updated by 908,10/4/2016 18:59,Phone,Location 172,Category 9,Subcategory 164,Symptom 571,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,True,True,Do Not Notify,?,?,?,?,code 6,Resolved by 30,5/4/2016 18:44,10/4/2016 18:59
INC0004671,New,True,0,0,0,True,Caller 2493,Opened by  237,9/3/2016 09:37,?,?,Updated by 908,9/3/2016 09:37,Email,?,Category 41,?,?,?,2 - Medium,2 - Medium,3 - Moderate,?,?,True,False,Send Email,?,?,?,?,code 15,Resolved by 181,22/3/2016 12:19,27/3/2016 12:59
INC0004671,Resolved,True,1,0,8,True,Caller 2493,Opened by  237,9/3/2016 09:37,?,?,Updated by 775,22/3/2016 12:19,Email,Location 197,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 119,True,True,Send Email,?,?,?,?,code 15,Resolved by 181,22/3/2016 12:19,27/3/2016 12:59
INC0004671,Closed,False,1,0,9,False,Caller 2493,Opened by  237,9/3/2016 09:37,?,?,Updated by 908,27/3/2016 12:59,Email,Location 197,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 119,True,True,Send Email,?,?,?,?,code 15,Resolved by 181,22/3/2016 12:19,27/3/2016 12:59
INC0004673,Active,True,0,0,0,True,Caller 668,Opened by  59,9/3/2016 09:39,Created by 34,9/3/2016 09:44,Updated by 135,9/3/2016 09:44,Phone,Location 43,Category 40,Subcategory 43,Symptom 494,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,16/3/2016 09:56,24/3/2016 19:00
INC0004673,Active,True,0,0,1,True,Caller 668,Opened by  59,9/3/2016 09:39,Created by 34,9/3/2016 09:44,Updated by 135,9/3/2016 10:59,Phone,Location 43,Category 40,Subcategory 43,Symptom 494,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,16/3/2016 09:56,24/3/2016 19:00
INC0004673,Active,True,1,0,2,True,Caller 668,Opened by  59,9/3/2016 09:39,Created by 34,9/3/2016 09:44,Updated by 88,9/3/2016 13:54,Phone,Location 43,Category 26,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,16/3/2016 09:56,24/3/2016 19:00
INC0004673,Active,True,1,0,5,True,Caller 668,Opened by  59,9/3/2016 09:39,Created by 34,9/3/2016 09:44,Updated by 135,16/3/2016 09:56,Phone,Location 43,Category 26,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,?,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,16/3/2016 09:56,24/3/2016 19:00
INC0004673,Resolved,True,1,0,6,True,Caller 668,Opened by  59,9/3/2016 09:39,Created by 34,9/3/2016 09:44,Updated by 135,16/3/2016 09:56,Phone,Location 43,Category 26,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,16/3/2016 09:56,24/3/2016 19:00
INC0004673,Closed,False,1,0,7,False,Caller 668,Opened by  59,9/3/2016 09:39,Created by 34,9/3/2016 09:44,Updated by 908,24/3/2016 19:00,Phone,Location 43,Category 26,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 29,Resolver 31,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,16/3/2016 09:56,24/3/2016 19:00
INC0004674,New,True,0,0,0,True,Caller 4954,Opened by  180,9/3/2016 09:40,Created by 81,9/3/2016 09:44,Updated by 340,9/3/2016 09:44,Phone,Location 225,Category 20,Subcategory 103,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 234,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 213,17/3/2016 10:45,24/3/2016 19:00
INC0004674,New,True,0,0,1,True,Caller 4954,Opened by  180,9/3/2016 09:40,Created by 81,9/3/2016 09:44,Updated by 340,9/3/2016 09:47,Phone,Location 225,Category 20,Subcategory 103,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 234,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 213,17/3/2016 10:45,24/3/2016 19:00
INC0004674,New,True,0,0,2,True,Caller 4954,Opened by  180,9/3/2016 09:40,Created by 81,9/3/2016 09:44,Updated by 340,9/3/2016 10:11,Phone,Location 225,Category 20,Subcategory 103,Symptom 208,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 234,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 213,17/3/2016 10:45,24/3/2016 19:00
INC0004674,New,True,1,0,5,True,Caller 4954,Opened by  180,9/3/2016 09:40,Created by 81,9/3/2016 09:44,Updated by 340,9/3/2016 11:23,Phone,Location 225,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 21,Resolver 234,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 213,17/3/2016 10:45,24/3/2016 19:00
INC0004674,Active,True,1,0,6,True,Caller 4954,Opened by  180,9/3/2016 09:40,Created by 81,9/3/2016 09:44,Updated by 926,9/3/2016 17:13,Phone,Location 225,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 21,Resolver 234,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 213,17/3/2016 10:45,24/3/2016 19:00
INC0004674,Active,True,1,0,7,True,Caller 4954,Opened by  180,9/3/2016 09:40,Created by 81,9/3/2016 09:44,Updated by 926,10/3/2016 10:15,Phone,Location 225,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 21,Resolver 234,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 213,17/3/2016 10:45,24/3/2016 19:00
INC0004674,Active,True,1,0,8,True,Caller 4954,Opened by  180,9/3/2016 09:40,Created by 81,9/3/2016 09:44,Updated by 926,11/3/2016 10:50,Phone,Location 225,Category 28,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 21,Resolver 234,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 213,17/3/2016 10:45,24/3/2016 19:00
INC0004674,Active,True,1,0,9,True,Caller 4954,Opened by  180,9/3/2016 09:40,Created by 81,9/3/2016 09:44,Updated by 926,11/3/2016 10:51,Phone,Location 225,Category 46,Subcategory 233,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 21,Resolver 234,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 213,17/3/2016 10:45,24/3/2016 19:00
INC0004674,Resolved,True,1,0,11,True,Caller 4954,Opened by  180,9/3/2016 09:40,Created by 81,9/3/2016 09:44,Updated by 926,17/3/2016 10:45,Phone,Location 225,Category 46,Subcategory 233,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 21,Resolver 234,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 213,17/3/2016 10:45,24/3/2016 19:00
INC0004674,Closed,False,1,0,12,False,Caller 4954,Opened by  180,9/3/2016 09:40,Created by 81,9/3/2016 09:44,Updated by 908,24/3/2016 19:00,Phone,Location 225,Category 46,Subcategory 233,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 21,Resolver 234,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 213,17/3/2016 10:45,24/3/2016 19:00
INC0004676,Active,True,0,0,0,True,Caller 3257,Opened by  59,9/3/2016 09:44,?,?,Updated by 908,9/3/2016 09:44,Phone,Location 93,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,9/3/2016 10:13,24/3/2016 18:41
INC0004676,Resolved,True,0,0,1,True,Caller 3257,Opened by  59,9/3/2016 09:44,?,?,Updated by 135,9/3/2016 10:13,Phone,Location 93,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,9/3/2016 10:13,24/3/2016 18:41
INC0004676,Closed,False,0,0,2,False,Caller 3257,Opened by  59,9/3/2016 09:44,?,?,Updated by 908,24/3/2016 18:41,Phone,Location 93,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 30,9/3/2016 10:13,24/3/2016 18:41
INC0004679,New,True,0,0,0,True,Caller 3479,Opened by  17,9/3/2016 09:49,Created by 10,9/3/2016 10:04,Updated by 44,9/3/2016 10:04,Phone,Location 143,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,9/3/2016 12:13,24/3/2016 18:41
INC0004679,Active,True,0,0,1,True,Caller 3479,Opened by  17,9/3/2016 09:49,Created by 10,9/3/2016 10:04,Updated by 307,9/3/2016 11:52,Phone,Location 143,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,9/3/2016 12:13,24/3/2016 18:41
INC0004679,Active,True,0,0,2,True,Caller 3479,Opened by  17,9/3/2016 09:49,Created by 10,9/3/2016 10:04,Updated by 307,9/3/2016 12:12,Phone,Location 143,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,9/3/2016 12:13,24/3/2016 18:41
INC0004679,Active,True,0,0,3,True,Caller 3479,Opened by  17,9/3/2016 09:49,Created by 10,9/3/2016 10:04,Updated by 307,9/3/2016 12:13,Phone,Location 143,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,9/3/2016 12:13,24/3/2016 18:41
INC0004679,Resolved,True,0,0,4,True,Caller 3479,Opened by  17,9/3/2016 09:49,Created by 10,9/3/2016 10:04,Updated by 307,9/3/2016 12:13,Phone,Location 143,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,9/3/2016 12:13,24/3/2016 18:41
INC0004679,Closed,False,0,0,5,False,Caller 3479,Opened by  17,9/3/2016 09:49,Created by 10,9/3/2016 10:04,Updated by 908,24/3/2016 18:41,Phone,Location 143,Category 53,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 28,Resolver 78,True,False,Do Not Notify,?,?,?,?,code 6,Resolved by 71,9/3/2016 12:13,24/3/2016 18:41
INC0004686,Active,True,0,0,0,True,Caller 343,Opened by  59,9/3/2016 09:57,?,?,Updated by 908,9/3/2016 09:57,Phone,Location 93,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 9,?,9/3/2016 11:38,24/3/2016 18:41
INC0004686,Active,True,0,0,1,True,Caller 343,Opened by  59,9/3/2016 09:57,?,?,Updated by 370,9/3/2016 11:35,Phone,Location 93,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 9,?,9/3/2016 11:38,24/3/2016 18:41
INC0004686,Resolved,True,0,0,2,True,Caller 343,Opened by  59,9/3/2016 09:57,?,?,Updated by 370,9/3/2016 11:38,Phone,Location 93,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 9,?,9/3/2016 11:38,24/3/2016 18:41
INC0004686,Closed,False,0,0,3,False,Caller 343,Opened by  59,9/3/2016 09:57,?,?,Updated by 908,24/3/2016 18:41,Phone,Location 93,Category 40,Subcategory 43,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 192,True,False,Do Not Notify,?,?,?,?,code 9,?,9/3/2016 11:38,24/3/2016 18:41
INC0004687,New,True,0,0,0,True,Caller 3565,Opened by  501,9/3/2016 09:57,Created by 216,9/3/2016 10:07,Updated by 915,9/3/2016 10:07,Phone,Location 108,Category 46,Subcategory 252,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 101,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 91,17/5/2016 09:50,22/5/2016 10:07
INC0004687,Active,True,0,0,3,True,Caller 3565,Opened by  501,9/3/2016 09:57,Created by 216,9/3/2016 10:07,Updated by 363,15/3/2016 14:59,Phone,Location 108,Category 46,Subcategory 252,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 101,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 91,17/5/2016 09:50,22/5/2016 10:07
INC0004687,Resolved,True,0,0,4,True,Caller 3565,Opened by  501,9/3/2016 09:57,Created by 216,9/3/2016 10:07,Updated by 363,15/3/2016 15:37,Phone,Location 108,Category 46,Subcategory 252,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 101,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 91,17/5/2016 09:50,22/5/2016 10:07
INC0004687,Active,True,0,1,6,True,Caller 3565,Opened by  501,9/3/2016 09:57,Created by 216,9/3/2016 10:07,Updated by 678,15/3/2016 15:45,Phone,Location 108,Category 46,Subcategory 252,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 101,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 91,17/5/2016 09:50,22/5/2016 10:07
INC0004687,Active,True,0,1,7,True,Caller 3565,Opened by  501,9/3/2016 09:57,Created by 216,9/3/2016 10:07,Updated by 678,15/3/2016 15:45,Phone,Location 108,Category 46,Subcategory 252,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 101,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 91,17/5/2016 09:50,22/5/2016 10:07
INC0004687,Active,True,0,1,8,True,Caller 3565,Opened by  501,9/3/2016 09:57,Created by 216,9/3/2016 10:07,Updated by 363,16/3/2016 10:52,Phone,Location 108,Category 46,Subcategory 252,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 101,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 91,17/5/2016 09:50,22/5/2016 10:07
INC0004687,Active,True,0,1,9,True,Caller 3565,Opened by  501,9/3/2016 09:57,Created by 216,9/3/2016 10:07,Updated by 363,18/3/2016 10:01,Phone,Location 108,Category 46,Subcategory 252,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 101,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 91,17/5/2016 09:50,22/5/2016 10:07
INC0004687,Active,True,0,1,11,True,Caller 3565,Opened by  501,9/3/2016 09:57,Created by 216,9/3/2016 10:07,Updated by 363,23/3/2016 09:56,Phone,Location 108,Category 46,Subcategory 252,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 101,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 91,17/5/2016 09:50,22/5/2016 10:07
INC0004687,Awaiting User Info,True,0,1,13,True,Caller 3565,Opened by  501,9/3/2016 09:57,Created by 216,9/3/2016 10:07,Updated by 363,28/3/2016 14:14,Phone,Location 108,Category 46,Subcategory 252,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 101,True,False,Do Not Notify,?,?,?,?,code 8,Resolved by 91,17/5/2016 09:50,22/5/2016 10:07
INC0004687,Resolved,True,0,1,31,True,Caller 3565,Opened by  501,9/3/2016 09:57,Created by 216,9/3/2016 10:07,Updated by 363,17/5/2016 09:50,Phone,Location 108,Category 46,Subcategory 252,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 101,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 91,17/5/2016 09:50,22/5/2016 10:07
INC0004687,Closed,False,0,1,32,False,Caller 3565,Opened by  501,9/3/2016 09:57,Created by 216,9/3/2016 10:07,Updated by 908,22/5/2016 10:07,Phone,Location 108,Category 46,Subcategory 252,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 22,Resolver 101,False,True,Do Not Notify,?,?,?,?,code 8,Resolved by 91,17/5/2016 09:50,22/5/2016 10:07
