number,incident_state,active,reassignment_count,reopen_count,sys_mod_count,made_sla,caller_id,opened_by,opened_at,sys_created_by,sys_created_at,sys_updated_by,sys_updated_at,contact_type,location,category,subcategory,u_symptom,cmdb_ci,impact,urgency,priority,assignment_group,assigned_to,knowledge,u_priority_confirmation,notify,problem_id,rfc,vendor,caused_by,closed_code,resolved_by,resolved_at,closed_at
INC0009681,Closed,False,1,0,14,False,Caller 2220,Opened by  17,21/3/2016 17:11,Created by 10,21/3/2016 17:24,Updated by 908,9/4/2016 06:59,Phone,Location 143,Category 26,Subcategory 275,Symptom 474,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 13,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 11,4/4/2016 06:07,9/4/2016 06:59
INC0009682,Awaiting User Info,True,0,0,0,True,Caller 4093,Opened by  17,21/3/2016 17:11,Created by 10,21/3/2016 17:19,Updated by 44,21/3/2016 17:19,Phone,Location 108,Category 42,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 216,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 197,11/4/2016 09:58,16/4/2016 10:07
INC0009682,Awaiting User Info,True,0,0,1,True,Caller 4093,Opened by  17,21/3/2016 17:11,Created by 10,21/3/2016 17:19,Updated by 60,22/3/2016 14:57,Phone,Location 108,Category 42,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 216,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 197,11/4/2016 09:58,16/4/2016 10:07
INC0009682,Awaiting User Info,True,1,0,2,True,Caller 4093,Opened by  17,21/3/2016 17:11,Created by 10,21/3/2016 17:19,Updated by 88,23/3/2016 13:27,Phone,Location 108,Category 42,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 216,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 197,11/4/2016 09:58,16/4/2016 10:07
INC0009682,Awaiting User Info,True,2,0,3,True,Caller 4093,Opened by  17,21/3/2016 17:11,Created by 10,21/3/2016 17:19,Updated by 88,23/3/2016 13:28,Phone,Location 108,Category 42,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 216,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 197,11/4/2016 09:58,16/4/2016 10:07
INC0009682,Awaiting User Info,True,3,0,6,True,Caller 4093,Opened by  17,21/3/2016 17:11,Created by 10,21/3/2016 17:19,Updated by 16,30/3/2016 11:32,Phone,Location 108,Category 42,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 55,Resolver 216,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 197,11/4/2016 09:58,16/4/2016 10:07
INC0009682,Awaiting User Info,True,4,0,7,True,Caller 4093,Opened by  17,21/3/2016 17:11,Created by 10,21/3/2016 17:19,Updated by 277,30/3/2016 15:02,Phone,Location 108,Category 42,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 216,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 197,11/4/2016 09:58,16/4/2016 10:07
INC0009682,Awaiting User Info,True,4,0,8,True,Caller 4093,Opened by  17,21/3/2016 17:11,Created by 10,21/3/2016 17:19,Updated by 862,1/4/2016 17:45,Phone,Location 108,Category 42,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 216,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 197,11/4/2016 09:58,16/4/2016 10:07
INC0009682,Active,True,4,0,12,True,Caller 4093,Opened by  17,21/3/2016 17:11,Created by 10,21/3/2016 17:19,Updated by 862,11/4/2016 09:57,Phone,Location 108,Category 42,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 216,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 197,11/4/2016 09:58,16/4/2016 10:07
INC0009682,Resolved,True,4,0,13,True,Caller 4093,Opened by  17,21/3/2016 17:11,Created by 10,21/3/2016 17:19,Updated by 862,11/4/2016 09:58,Phone,Location 108,Category 42,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 216,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 197,11/4/2016 09:58,16/4/2016 10:07
INC0009682,Closed,False,4,0,14,False,Caller 4093,Opened by  17,21/3/2016 17:11,Created by 10,21/3/2016 17:19,Updated by 908,16/4/2016 10:07,Phone,Location 108,Category 42,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 33,Resolver 216,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 197,11/4/2016 09:58,16/4/2016 10:07
INC0009684,New,True,0,0,0,True,Caller 219,?,21/3/2016 17:14,?,?,Updated by 908,21/3/2016 17:14,Phone,Location 161,Category 37,Subcategory 123,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,?,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 2,22/3/2016 10:59,27/3/2016 11:59
INC0009684,Active,True,0,0,1,True,Caller 219,?,21/3/2016 17:14,?,?,Updated by 109,22/3/2016 08:22,Phone,Location 161,Category 37,Subcategory 123,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 24,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 2,22/3/2016 10:59,27/3/2016 11:59
INC0009684,Active,True,0,0,3,True,Caller 219,?,21/3/2016 17:14,?,?,Updated by 109,22/3/2016 09:26,Phone,Location 161,Category 37,Subcategory 123,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 24,Resolver 24,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 2,22/3/2016 10:59,27/3/2016 11:59
INC0009684,Active,True,1,0,4,True,Caller 219,?,21/3/2016 17:14,?,?,Updated by 109,22/3/2016 09:27,Phone,Location 161,Category 37,Subcategory 123,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,?,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 2,22/3/2016 10:59,27/3/2016 11:59
INC0009684,Active,True,1,0,5,True,Caller 219,?,21/3/2016 17:14,?,?,Updated by 770,22/3/2016 09:31,Phone,Location 161,Category 37,Subcategory 123,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 2,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 2,22/3/2016 10:59,27/3/2016 11:59
INC0009684,Active,True,1,0,6,True,Caller 219,?,21/3/2016 17:14,?,?,Updated by 763,22/3/2016 10:45,Phone,Location 161,Category 37,Subcategory 123,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 2,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 2,22/3/2016 10:59,27/3/2016 11:59
INC0009684,Awaiting User Info,True,1,0,8,True,Caller 219,?,21/3/2016 17:14,?,?,Updated by 763,22/3/2016 10:49,Phone,Location 161,Category 37,Subcategory 123,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 2,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 2,22/3/2016 10:59,27/3/2016 11:59
INC0009684,Awaiting User Info,True,1,0,9,True,Caller 219,?,21/3/2016 17:14,?,?,Updated by 763,22/3/2016 10:56,Phone,Location 161,Category 37,Subcategory 123,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 2,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 2,22/3/2016 10:59,27/3/2016 11:59
INC0009684,Awaiting User Info,True,1,0,10,True,Caller 219,?,21/3/2016 17:14,?,?,Updated by 763,22/3/2016 10:59,Phone,Location 161,Category 37,Subcategory 123,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 2,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 2,22/3/2016 10:59,27/3/2016 11:59
INC0009684,Resolved,True,1,0,11,True,Caller 219,?,21/3/2016 17:14,?,?,Updated by 763,22/3/2016 10:59,Phone,Location 161,Category 37,Subcategory 123,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 2,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 2,22/3/2016 10:59,27/3/2016 11:59
INC0009684,Closed,False,1,0,12,True,Caller 219,?,21/3/2016 17:14,?,?,Updated by 908,27/3/2016 11:59,Phone,Location 161,Category 37,Subcategory 123,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 65,Resolver 2,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 2,22/3/2016 10:59,27/3/2016 11:59
INC0009685,New,True,0,0,0,True,Caller 1038,Opened by  500,21/3/2016 17:18,Created by 217,21/3/2016 17:29,Updated by 917,21/3/2016 17:29,Phone,Location 51,Category 9,Subcategory 164,Symptom 462,?,2 - Medium,2 - Medium,3 - Moderate,Group 9,Resolver 215,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,23/3/2016 16:59,28/3/2016 17:59
INC0009685,New,True,0,0,1,True,Caller 1038,Opened by  500,21/3/2016 17:18,Created by 217,21/3/2016 17:29,Updated by 859,21/3/2016 17:39,Phone,Location 51,Category 9,Subcategory 164,Symptom 462,?,2 - Medium,2 - Medium,3 - Moderate,Group 9,Resolver 215,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,23/3/2016 16:59,28/3/2016 17:59
INC0009685,New,True,1,0,2,True,Caller 1038,Opened by  500,21/3/2016 17:18,Created by 217,21/3/2016 17:29,Updated by 859,21/3/2016 17:40,Phone,Location 51,Category 9,Subcategory 164,Symptom 462,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,23/3/2016 16:59,28/3/2016 17:59
INC0009685,Active,True,1,0,3,True,Caller 1038,Opened by  500,21/3/2016 17:18,Created by 217,21/3/2016 17:29,Updated by 241,22/3/2016 08:54,Phone,Location 51,Category 9,Subcategory 164,Symptom 462,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,23/3/2016 16:59,28/3/2016 17:59
INC0009685,Active,True,1,0,4,True,Caller 1038,Opened by  500,21/3/2016 17:18,Created by 217,21/3/2016 17:29,Updated by 833,22/3/2016 09:46,Phone,Location 51,Category 9,Subcategory 164,Symptom 462,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,23/3/2016 16:59,28/3/2016 17:59
INC0009685,Active,True,1,0,5,True,Caller 1038,Opened by  500,21/3/2016 17:18,Created by 217,21/3/2016 17:29,Updated by 833,23/3/2016 09:26,Phone,Location 51,Category 9,Subcategory 164,Symptom 462,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,23/3/2016 16:59,28/3/2016 17:59
INC0009685,Awaiting User Info,True,1,0,6,True,Caller 1038,Opened by  500,21/3/2016 17:18,Created by 217,21/3/2016 17:29,Updated by 833,23/3/2016 09:26,Phone,Location 51,Category 9,Subcategory 164,Symptom 462,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,23/3/2016 16:59,28/3/2016 17:59
INC0009685,Awaiting User Info,True,1,0,7,True,Caller 1038,Opened by  500,21/3/2016 17:18,Created by 217,21/3/2016 17:29,Updated by 833,23/3/2016 16:59,Phone,Location 51,Category 9,Subcategory 164,Symptom 462,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 196,23/3/2016 16:59,28/3/2016 17:59
INC0009685,Resolved,True,1,0,8,True,Caller 1038,Opened by  500,21/3/2016 17:18,Created by 217,21/3/2016 17:29,Updated by 833,23/3/2016 16:59,Phone,Location 51,Category 9,Subcategory 164,Symptom 462,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 196,23/3/2016 16:59,28/3/2016 17:59
INC0009685,Closed,False,1,0,9,True,Caller 1038,Opened by  500,21/3/2016 17:18,Created by 217,21/3/2016 17:29,Updated by 908,28/3/2016 17:59,Phone,Location 51,Category 9,Subcategory 164,Symptom 462,?,2 - Medium,2 - Medium,3 - Moderate,Group 23,Resolver 215,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 196,23/3/2016 16:59,28/3/2016 17:59
INC0009686,Resolved,True,0,0,0,True,Caller 2180,Opened by  17,21/3/2016 17:20,?,?,Updated by 908,21/3/2016 17:20,Phone,Location 204,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,?,26/3/2016 17:59
INC0009686,Closed,False,0,0,1,True,Caller 2180,Opened by  17,21/3/2016 17:20,?,?,Updated by 908,26/3/2016 17:59,Phone,Location 204,Category 32,Subcategory 9,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 13,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,?,26/3/2016 17:59
INC0009690,New,True,0,0,0,True,Caller 1187,Opened by  500,21/3/2016 17:29,?,?,Updated by 908,21/3/2016 17:29,Phone,Location 51,Category 61,Subcategory 164,Symptom 114,?,2 - Medium,2 - Medium,3 - Moderate,?,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 180,22/3/2016 15:59,27/3/2016 16:59
INC0009690,New,True,1,0,1,True,Caller 1187,Opened by  500,21/3/2016 17:29,?,?,Updated by 336,22/3/2016 11:44,Phone,Location 51,Category 61,Subcategory 164,Symptom 114,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 180,22/3/2016 15:59,27/3/2016 16:59
INC0009690,New,True,1,0,2,True,Caller 1187,Opened by  500,21/3/2016 17:29,?,?,Updated by 533,22/3/2016 15:57,Phone,Location 51,Category 61,Subcategory 164,Symptom 114,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 180,22/3/2016 15:59,27/3/2016 16:59
INC0009690,Resolved,True,1,0,3,True,Caller 1187,Opened by  500,21/3/2016 17:29,?,?,Updated by 533,22/3/2016 15:59,Phone,Location 51,Category 61,Subcategory 164,Symptom 114,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 180,22/3/2016 15:59,27/3/2016 16:59
INC0009690,Closed,False,1,0,4,True,Caller 1187,Opened by  500,21/3/2016 17:29,?,?,Updated by 908,27/3/2016 16:59,Phone,Location 51,Category 61,Subcategory 164,Symptom 114,?,2 - Medium,2 - Medium,3 - Moderate,Group 73,Resolver 198,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 180,22/3/2016 15:59,27/3/2016 16:59
INC0009691,New,True,0,0,0,True,Caller 464,Opened by  58,21/3/2016 17:34,Created by 31,21/3/2016 17:41,Updated by 131,21/3/2016 17:41,Phone,Location 143,Category 42,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,30/3/2016 11:47,4/4/2016 11:59
INC0009691,New,True,1,0,1,True,Caller 464,Opened by  58,21/3/2016 17:34,Created by 31,21/3/2016 17:41,Updated by 699,22/3/2016 11:24,Phone,Location 143,Category 42,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,30/3/2016 11:47,4/4/2016 11:59
INC0009691,New,True,2,0,2,True,Caller 464,Opened by  58,21/3/2016 17:34,Created by 31,21/3/2016 17:41,Updated by 131,22/3/2016 17:24,Phone,Location 143,Category 42,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,30/3/2016 11:47,4/4/2016 11:59
INC0009691,New,True,2,0,5,True,Caller 464,Opened by  58,21/3/2016 17:34,Created by 31,21/3/2016 17:41,Updated by 60,30/3/2016 10:57,Phone,Location 143,Category 42,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,30/3/2016 11:47,4/4/2016 11:59
INC0009691,Resolved,True,2,0,6,True,Caller 464,Opened by  58,21/3/2016 17:34,Created by 31,21/3/2016 17:41,Updated by 60,30/3/2016 11:47,Phone,Location 143,Category 42,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,30/3/2016 11:47,4/4/2016 11:59
INC0009691,Closed,False,2,0,7,False,Caller 464,Opened by  58,21/3/2016 17:34,Created by 31,21/3/2016 17:41,Updated by 908,4/4/2016 11:59,Phone,Location 143,Category 42,Subcategory 174,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,30/3/2016 11:47,4/4/2016 11:59
INC0009692,New,True,0,0,0,True,Caller 723,Opened by  386,21/3/2016 17:40,Created by 167,21/3/2016 17:51,Updated by 723,21/3/2016 17:51,Phone,Location 93,Category 44,Subcategory 64,Symptom 494,?,2 - Medium,2 - Medium,3 - Moderate,Group 5,Resolver 176,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 159,23/3/2016 17:28,29/3/2016 08:54
INC0009692,New,True,1,0,1,True,Caller 723,Opened by  386,21/3/2016 17:40,Created by 167,21/3/2016 17:51,Updated by 723,21/3/2016 17:52,Phone,Location 93,Category 44,Subcategory 64,Symptom 494,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 176,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 159,23/3/2016 17:28,29/3/2016 08:54
INC0009692,Active,True,1,0,2,True,Caller 723,Opened by  386,21/3/2016 17:40,Created by 167,21/3/2016 17:51,Updated by 653,22/3/2016 08:11,Phone,Location 93,Category 46,Subcategory 259,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 176,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 159,23/3/2016 17:28,29/3/2016 08:54
INC0009692,Active,True,1,0,3,True,Caller 723,Opened by  386,21/3/2016 17:40,Created by 167,21/3/2016 17:51,Updated by 653,22/3/2016 11:33,Phone,Location 93,Category 46,Subcategory 259,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 176,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 159,23/3/2016 17:28,29/3/2016 08:54
INC0009692,Awaiting User Info,True,1,0,4,True,Caller 723,Opened by  386,21/3/2016 17:40,Created by 167,21/3/2016 17:51,Updated by 653,22/3/2016 11:33,Phone,Location 93,Category 46,Subcategory 259,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 176,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 159,23/3/2016 17:28,29/3/2016 08:54
INC0009692,Resolved,True,1,0,5,True,Caller 723,Opened by  386,21/3/2016 17:40,Created by 167,21/3/2016 17:51,Updated by 653,23/3/2016 17:28,Phone,Location 93,Category 46,Subcategory 259,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 176,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 159,23/3/2016 17:28,29/3/2016 08:54
INC0009692,Closed,False,1,0,6,True,Caller 723,Opened by  386,21/3/2016 17:40,Created by 167,21/3/2016 17:51,Updated by 908,28/3/2016 17:59,Phone,Location 93,Category 46,Subcategory 259,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 176,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 159,23/3/2016 17:28,29/3/2016 08:54
INC0009692,Closed,False,1,0,7,True,Caller 723,Opened by  386,21/3/2016 17:40,Created by 167,21/3/2016 17:51,Updated by 127,29/3/2016 08:54,Phone,Location 93,Category 46,Subcategory 259,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 6,Resolver 176,False,True,Do Not Notify,?,?,?,?,code 6,Resolved by 159,23/3/2016 17:28,29/3/2016 08:54
INC0009693,Resolved,True,0,0,0,True,Caller 203,Opened by  17,21/3/2016 17:41,?,?,Updated by 908,21/3/2016 17:41,Phone,Location 108,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,?,26/3/2016 17:59
INC0009693,Closed,False,0,0,1,True,Caller 203,Opened by  17,21/3/2016 17:41,?,?,Updated by 908,26/3/2016 17:59,Phone,Location 108,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 33,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 11,?,26/3/2016 17:59
INC0009694,Resolved,True,0,0,0,True,Caller 3163,Opened by  55,21/3/2016 17:42,?,?,Updated by 908,21/3/2016 17:42,Phone,Location 43,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 28,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 27,?,26/3/2016 17:59
INC0009694,Closed,False,0,0,1,True,Caller 3163,Opened by  55,21/3/2016 17:42,?,?,Updated by 908,26/3/2016 17:59,Phone,Location 43,Category 26,Subcategory 175,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 28,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 27,?,26/3/2016 17:59
INC0009695,New,True,0,0,0,True,Caller 4233,Opened by  58,21/3/2016 17:49,Created by 31,21/3/2016 17:56,Updated by 131,21/3/2016 17:56,Phone,Location 51,Category 44,Subcategory 60,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 5,Resolver 126,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 29,21/3/2016 18:11,26/3/2016 18:59
INC0009695,New,True,1,0,1,True,Caller 4233,Opened by  58,21/3/2016 17:49,Created by 31,21/3/2016 17:56,Updated by 131,21/3/2016 17:56,Phone,Location 51,Category 44,Subcategory 60,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 126,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 29,21/3/2016 18:11,26/3/2016 18:59
INC0009695,Resolved,True,1,0,2,True,Caller 4233,Opened by  58,21/3/2016 17:49,Created by 31,21/3/2016 17:56,Updated by 131,21/3/2016 18:11,Phone,Location 51,Category 44,Subcategory 60,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 126,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 29,21/3/2016 18:11,26/3/2016 18:59
INC0009695,Closed,False,1,0,3,True,Caller 4233,Opened by  58,21/3/2016 17:49,Created by 31,21/3/2016 17:56,Updated by 908,26/3/2016 18:59,Phone,Location 51,Category 44,Subcategory 60,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 126,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 29,21/3/2016 18:11,26/3/2016 18:59
INC0009699,New,True,0,0,0,True,Caller 723,Opened by  386,21/3/2016 17:52,Created by 167,21/3/2016 17:54,Updated by 723,21/3/2016 17:54,Phone,Location 93,Category 23,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,Group 20,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,30/3/2016 09:58,4/4/2016 09:59
INC0009699,New,True,1,0,1,True,Caller 723,Opened by  386,21/3/2016 17:52,Created by 167,21/3/2016 17:54,Updated by 723,21/3/2016 17:55,Phone,Location 93,Category 23,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,30/3/2016 09:58,4/4/2016 09:59
INC0009699,Active,True,1,0,2,True,Caller 723,Opened by  386,21/3/2016 17:52,Created by 167,21/3/2016 17:54,Updated by 467,21/3/2016 22:16,Phone,Location 93,Category 23,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,30/3/2016 09:58,4/4/2016 09:59
INC0009699,Active,True,1,0,3,True,Caller 723,Opened by  386,21/3/2016 17:52,Created by 167,21/3/2016 17:54,Updated by 60,22/3/2016 15:00,Phone,Location 93,Category 23,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,30/3/2016 09:58,4/4/2016 09:59
INC0009699,Awaiting User Info,True,1,0,4,True,Caller 723,Opened by  386,21/3/2016 17:52,Created by 167,21/3/2016 17:54,Updated by 60,22/3/2016 15:00,Phone,Location 93,Category 23,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,False,Do Not Notify,?,?,?,?,code 7,Resolved by 15,30/3/2016 09:58,4/4/2016 09:59
INC0009699,Resolved,True,1,0,7,True,Caller 723,Opened by  386,21/3/2016 17:52,Created by 167,21/3/2016 17:54,Updated by 60,30/3/2016 09:58,Phone,Location 93,Category 23,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,30/3/2016 09:58,4/4/2016 09:59
INC0009699,Closed,False,1,0,8,False,Caller 723,Opened by  386,21/3/2016 17:52,Created by 167,21/3/2016 17:54,Updated by 908,4/4/2016 09:59,Phone,Location 93,Category 23,Subcategory 174,?,?,2 - Medium,2 - Medium,3 - Moderate,?,Resolver 17,False,True,Do Not Notify,?,?,?,?,code 7,Resolved by 15,30/3/2016 09:58,4/4/2016 09:59
INC0009700,Resolved,True,0,0,0,True,Caller 604,Opened by  500,21/3/2016 17:52,?,?,Updated by 908,21/3/2016 17:52,Phone,Location 143,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 232,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 211,?,26/3/2016 17:59
INC0009700,Closed,False,0,0,1,True,Caller 604,Opened by  500,21/3/2016 17:52,?,?,Updated by 908,26/3/2016 17:59,Phone,Location 143,Category 42,Subcategory 223,Symptom 534,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 232,False,False,Do Not Notify,?,?,?,?,code 9,Resolved by 211,?,26/3/2016 17:59
INC0009701,Awaiting User Info,True,0,0,0,True,Caller 3388,Opened by  17,21/3/2016 17:53,Created by 10,21/3/2016 18:01,Updated by 44,21/3/2016 18:01,Phone,Location 51,Category 42,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 70,Resolver 28,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,22/3/2016 16:33,27/3/2016 16:59
INC0009701,Active,True,1,0,1,True,Caller 3388,Opened by  17,21/3/2016 17:53,Created by 10,21/3/2016 18:01,Updated by 60,22/3/2016 15:05,Phone,Location 51,Category 42,Subcategory 223,Symptom 491,?,2 - Medium,2 - Medium,3 - Moderate,Group 39,?,False,False,Do Not Notify,?,?,?,?,code 6,Resolved by 166,22/3/2016 16:33,27/3/2016 16:59
